complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel
CBK0002402,TXN00015883,USR71704,MCH9745,2026/01/08,01-19-2026,2183.47,no service,Suspicious high-value payment disputed by customer.,CLOSED,,P3,Call Center
CBK0000530,TXN00013623,USR 83977,7491,23/03/2026 01:39 PM,25/03/2026,5881.5,Duplicate Debit,Customer complaint text unclear due to poor call center notes.,Rejected,01/04/2026,H,CHATBOT
CBK0001362,TXN00003264,USR32927,MCH 3566,25/02/2026 05:34 AM,28/02/2026,"₹1,771.56",not delivered,User says UPI PIN was not entered by them.,IN_PROGRESS,1773189298,High,Email
CBK0000844,TXN00012434,usr_60718,MCH 5451,,26/02/2026 04:33 PM,"₹2,898.89",merchant service issue,Customer says transaction was not authorized.,REJECTED,03-09-2026,M,chatbot
CBK0000560,,USR33142,mch4991,07/03/2026 08:06 PM,2026/03/08,3235.8,account hacked,Payment made to unknown merchant as per customer statement.,RESOLVED,11-Mar-2026,High,CHATBOT
CBK0001906,TXN00005849,USR 68355,MCH 6716,31/03/2026,1775104195,-2213.96,Duplicate Debit,customer says amount was debited twice.,RESOLVED,12/04/2026,P3,Call Center
CBK0001073,TXN00004089,USR33934,MCH1529,01-25-2026,2026-01-30 16:41:27,493.48,dispute raised,Merchant service was not delivered after payment.,RESOLVED,2026/02/12,LOW,Call Center
CBK0001068,TXN00011141,usr_85237,MCH 9377,1768336793,14/01/2026,"₹1,466.29",Merchant Not Delivered,user says upi pin was not entered by them.,CLOSED,26-Jan-2026,P3,IVR
CBK0000917,TXN00010215,USR 71348,MCH2938,22-Jan-2026,2026-02-01 23:51:18,"₹6,899.70",delivery issue,User says UPI PIN was not entered by them.,PENDING_BANK,28/02/2026,P3,chatbot
CBK0001579,TXN00013935,USR67399,MCH 5294,01-30-2026,,1513.85,incorrect amount,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,2026/02/23,L,App
CBK0001324,TXN00002901,USR43702,MCH-2167,19/03/2026,29/03/2026,Rs. 668,FRAUD,Suspicious high-value payment disputed by customer.,Open,,P3,CHATBOT
CBK0001788,TXN00016160,USR74134,MCH4181,2026/01/25,2026-02-05 04:45:43,₹604.17,DUP_DEBIT,User says UPI PIN was not entered by them.,CLOSED,11/02/2026 04:45 AM,MEDIUM,ivr
CBK0000717,txn-00011204,usr82688,MCH4181,04/03/2026,,,item not received,Customer says transaction was not authorized.,Rejected,1773903271,High,App
CBK0002271,TXN00012860,USR27755,MCH6850,27-Jan-2026,2026-01-30 23:27:37,"Rs. 4,626",account hacked,User reports money deducted but merchant denies receiving payment.,Pending Bank,1770766057,P4,App
CBK0002524,TXN00010461,USR-72734,MCH 2390,14/03/2026 02:52 AM,,₹300.44,extra amount deducted,Suspicious high-value payment disputed by customer.,Open,,LOW,IVR
CBK0000268,TXN00000069,16371,MCH5588,21/03/2026,20-Mar-2026,985.19,extra amount deducted,Merchant service was not delivered after payment.,PENDING_BANK,20/03/2026 10:09 AM,CRIT,Email
CBK0000025,TXN00018011,USR73468,MCH-3488,2026-01-18 21:37:05,20/01/2026,376.33,Customer Dispute,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Rejected,12-Feb-2026,HIGH,ivr
CBK0002252,TXN00018705,USR30837,mch4857,13/02/2026 09:40 AM,18-Feb-2026,325.69,dispute raised,Customer says amount was debited twice.,PENDING_BANK,2026/02/19,L,Email
CBK0001230,TXN00015088,usr_49696,MCH6914,2026-01-10 11:58:51,18/01/2026,590.13,item not received,user reports money deducted but merchant denies receiving payment.,RESOLVED,02-05-2026,Low,Call Center
CBK0000725,TXN00001816,77595,MCH4624,03-Feb-2026,2026-02-05 00:11:27,506.82,fraud,Customer says transaction was not authorized.,Resolved,02-15-2026,H,CHATBOT
CBK0000871,TXN00014130,USR50013,MCH3815,24/02/2026 02:55 PM,02-Mar-2026,"6,351.69",suspicious transaction,Customer says transaction was not authorized.,Pending Bank,03-04-2026,M,chatbot
CBK0001638,TXN00016806,USR90476,MCH2266,23-Jan-2026,2026-01-23 08:43:25,754.9,no service,Suspicious high-value payment disputed by customer.,CLOSED,11-Feb-2026,P3,Call Center
CBK0001862,TXN00015119,USR29393,MCH-2677,2026/01/29,,"Rs. 2,069",not delivered,Customer says transaction was not authorized.,Rejected,25/02/2026,Low,chatbot
CBK0000953,TXN00011579,USR 13025,mch7570,02-Mar-2026,18-Mar-2026,"Rs. 4,186",merchant service issue,User claims account was compromised before transaction.,CLOSED,13/04/2026,Critical,chatbot
CBK0001597,TXN00014374,USR80134,MCH4854,06/02/2026,2026/02/06,"₹1,445.01",unauth txn,Complaint received after multiple failed attempts.,RESOLVED,,P4,Branch
CBK0000870,TXN00013994,USR 44954,MCH 7833,,02-11-2026,522.4,DUP_DEBIT,User says UPI PIN was not entered by them.,REJECTED,2026-02-25 02:46:35,M,ivr
CBK0000954,TXN00009961,USR59679,MCH7079,1773478960,2026/03/16,983.39,Customer Dispute,Merchant service was not delivered after payment.,Pending Bank,12/04/2026,P4,IVR
CBK0001048,TXN00006989,USR 32480,MCH4181,31/03/2026,04-02-2026,"₹1,796.19",FRAUD,Suspicious high-value payment disputed by customer.,PENDING_BANK,2026/04/27,M,ivr
CBK0001910,TXN00015728,USR83310,mch3536,24/01/2026,01-28-2026,791.9,Fraud Suspected,Customer complaint text unclear due to poor call center notes.,Rejected,1770400846,P4,Email
CBK0000098,TXN00003777,USR36855,MCH7866,01-12-2026,2026/01/14,177.16,item not received,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,17/01/2026 08:23 PM,Medium,App
CBK0002471,TXN00004346,67181,MCH1914,27/01/2026,02/02/2026 03:10 AM,"INR 2,582.05",fraud,Suspicious high-value payment disputed by customer.,Rejected,,P4,Call Center
CBK0002636,TXN00019539,USR 51854,MCH1037,03-10-2026,12/03/2026,671.14,dispute raised,Complaint received after multiple failed attempts.,PENDING_BANK,,L,Branch
CBK0001913,TXN00010478,USR46902,MCH9912,2026/03/16,13-Mar-2026,2872.74,account hacked,suspicious high-value payment disputed by customer.,In Progress,31-Mar-2026,MEDIUM,Email
CBK0001514,txn-00017992,USR 36766,MCH3815,2026/02/12,,"₹1,134.77",incorrect amount,Customer says amount was debited twice.,REJECTED,02-25-2026,Low,CHATBOT
CBK0000255,TXN00008054,USR 91954,MCH2417,03-22-2026,24/03/2026 11:29 AM,472.22,Duplicate Debit,suspicious high-value payment disputed by customer.,Rejected,07/04/2026,P2,Branch
CBK0000802,TXN00019956,usr41434,MCH1767,06/03/2026 12:28 AM,2026/03/09,₹503.49,no service,User claims account was compromised before transaction.,Pending Bank,,L,ivr
CBK0001917,TXN00019782,USR15741,MCH5222,01-26-2026,01-28-2026,2150.18,delivery issue,Customer says amount was debited twice.,Rejected,2026-02-19 00:43:29,P2,ivr
CBK0002006,TXN00008821,USR-51720,MCH8701,21/02/2026,03-24-2026,"₹2,136.49",Fraud Suspected,complaint received after multiple failed attempts.,WIP,2026/04/04,Low,Branch
CBK0002151,TXN00009818,97580,MCH2800,1768547675,17-Jan-2026,2614.31,not done by me,User claims account was compromised before transaction. NA,WIP,,P3,chatbot
CBK0002043,txn-00009451,usr14683,MCH5344,26/02/2026 07:22 PM,06/03/2026 01:22 AM,"INR 3,711.97",Customer Dispute,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,PENDING_BANK,,Medium,CHATBOT
CBK0001861,TXN00008377,USR29849,MCH5427,,,"1,274.95",Unauthorized Transaction,Payment made to unknown merchant as per customer statement.,IN_PROGRESS,03-31-2026,MEDIUM,IVR
CBK0002295,TXN00011080,USR86500,MCH1485,27/03/2026 12:15 AM,2026/03/28,3444.75,no service,Merchant service was not delivered after payment.,RESOLVED,1777122925,MEDIUM,chatbot
CBK0001901,TXN00014122,USR98061,MCH7055,28/02/2026,1773590597,INR 440.57,customer issue,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Resolved,2026-04-11 16:03:17,MEDIUM,Call Center
CBK0000699,TXN35789,USR17657,mch1670,06-Mar-2026,08/03/2026,1813.99,double debit,Suspicious high-value payment disputed by customer.,RESOLVED,,Low,chatbot
CBK0000405,TXN00010731,usr66391,MCH-4181,26/02/2026 06:04 PM,28-Feb-2026,"Rs. 1,916",scam,User reports money deducted but merchant denies receiving payment.,Resolved,,LOW,CHATBOT
CBK0001374,TXN85698,USR29467,MCH4473,2026-01-20 20:07:30,1769137650,551.1,dispute raised,complaint received after multiple failed attempts.,Pending Bank,2026/02/15,High,IVR
CBK0000143,TXN59408,USR34207,MCH 9423,2026/03/20,2026/03/25,"Rs. 8,028",not done by me,Suspicious high-value payment disputed by cust.,Pending Bank,20/04/2026,HIGH,App
CBK0002488,TXN00002926,USR83342,MCH8398,1771338070,20/02/2026,407.36,Account Takeover,Payment made to unknown merchant as per customer statement.,Closed,15/03/2026 11:21 AM,Critical,Branch
CBK0002319,TXN00011383,USR79596,MCH3966,22/03/2026,23/03/2026 09:22 AM,1933.11,extra amount deducted,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,Closed,2026-04-13 09:22:44,P3,Branch
CBK0002720,TXN00010672,USR87829,MCH9344,2026-02-12 21:52:01,02-14-2026,"Rs. 2,072",item not received,Customer complaint text unclear due to poor call center notes.,CLOSED,18/02/2026 05:52 PM,M,chatbot
CBK0000144,TXN00006125,USR 91671,MCH4943,1772838466,12-Mar-2026,"2,573.59",no service,Merchant service was not delivered after payment. pls check asap,CLOSED,2026/04/08,High,chatbot
CBK0002039,TXN00005346,USR68277,MCH2065,25-Jan-2026,2026-01-27 02:10:02,-5067.95,not done by me,Complaint received after multiple failed attempts.,IN_PROGRESS,,P3,CHATBOT
CBK0002476,TXN56546,USR63172,MCH4667,11-Mar-2026,14/03/2026,,extra amount deducted,User says UPI PIN was not entered by them.,In Progress,03-22-2026,M,ivr
CBK0000649,txn-00019659,USR74992,MCH8779,04-Mar-2026,10/03/2026,2545.52,no service,Payment made to unknown merchant as per cust statement.,CLOSED,1773926724,MEDIUM,IVR
CBK0001419,TXN00003304,USR91108,mch2574,07/01/2026,01-11-2026,"INR 6,448.11",login compromised,Payment made to unknown merchant as per cust statement.,Closed,02-06-2026,Medium,Branch
CBK0000680,TXN00006440,USR32302,MCH2383,03-11-2026,1773704822,"Rs. 6,058",amount mismatch,Payment made to unknown merchant as per customer statement.,OPEN,03-17-2026,Low,App
CBK0001400,TXN00013909,USR85655,MCH5170,14/03/2026 09:46 AM,14/03/2026 01:46 PM,836.05,ATO,Merchant service was not delivered after payment.,Rejected,,P1,Call Center
CBK0002631,TXN00010422,USR63280,MCH9480,21/03/2026,03-16-2026,2144.03,FRAUD,Payment made to unknown merchant as per customer statement.,Rejected,15/04/2026,Medium,ivr
CBK0000134,TXN00007757,USR87362,MCH3332,19-Mar-2026,2026/03/24,-2328.13,Merchant Not Delivered,Suspicious high-value payment disputed by customer.,OPEN,2026-04-15 22:34:56,HIGH,Branch
CBK0002742,TXN00015781,USR70003,MCH5954,10/02/2026,02-20-2026,"INR 3,126.09",Account Takeover,User says UPI PIN was not entered by them.,WIP,1773548047,Medium,App
CBK0001184,TXN00010902,USR62254,mch4226,2026/03/03,2026-03-06 03:53:28,"INR 3,801.16",dispute raised,Complaint received after multiple failed attempts.,REJECTED,2026/04/01,MEDIUM,App
CBK0002704,TXN00013438,USR19231,MCH 9625,05/01/2026,05-Jan-2026,532.41,ATO,Customer complaint text unclear due to poor call center notes.,Closed,15/01/2026,MEDIUM,CHATBOT
CBK0001780,TXN00012392,usr_78095,MCH 8798,19/03/2026 09:14 AM,03-22-2026,₹687.06,scam,Customer says amount was debited twice.,In Progress,,MEDIUM,Email
CBK0001081,TXN00019947,USR35882,MCH7833,01-05-2026,07-Jan-2026,"₹3,167.22",UNAUTHORISED,Customer says transaction was not authorized.,WIP,,M,Email
CBK0001043,TXN00017300,USR-36485,MCH-4326,1771091044,16/02/2026,2554.87,Duplicate Debit,User says UPI PIN was not entered by them.,Pending Bank,,HIGH,Branch
CBK0001417,TXN00014359,USR93454,6178,2026-02-23 20:16:08,03-02-2026,"Rs. 3,642",Account Takeover,Payment made to unknown merchant as per customer statement.,Closed,03-06-2026,Low,chatbot
CBK0001565,TXN00019006,USR76917,MCH2053,03-20-2026,03-17-2026,,merchant service issue,customer says transaction was not authorized.,REJECTED,,MEDIUM,IVR
CBK0000830,TXN00007939,USR55355,MCH2375,13/01/2026,,976.66,not delivered,Customer says amount was debited twice.,Open,01-24-2026,MEDIUM,Branch
CBK0002595,TXN00006136,USR28582,MCH 5118,,14/02/2026,"INR 3,785.87",not delivered,Merchant service was not delivered after payment.,WIP,14-Mar-2026,L,ivr
CBK0000253,TXN00009329,USR58076,MCH4388,02-01-2026,02/02/2026,648.33,DUP_DEBIT,payment made to unknown merchant as per customer statement.,Closed,25-Feb-2026,CRIT,App
CBK0001279,TXN42287,USR83181,MCH 2757,2026/02/24,27-Feb-2026,"₹1,318.76",not done by me,User reports money deducted but merchant denies receiving payment.,REJECTED,03-12-2026,M,App
CBK0001955,TXN00018686,USR46407,MCH-5510,2026-01-11 17:40:36,17-Jan-2026,530.01,unauthorized_transaction,Customer says transaction was not authorized.,PENDING_BANK,30/01/2026,M,chatbot
CBK0000119,TXN79001,usr_68410,1820,13/03/2026,03-15-2026,"5,620.82",Service Not Provided,User reports money deducted but merchant denies receiving payment.,Resolved,,P4,CHATBOT
CBK0002049,TXN47225,USR73797,MCH2065,04/02/2026,2026-02-05 20:41:10,,incorrect amount,User says UPI PIN was not entered by them.,WIP,,P4,chatbot
CBK0002440,txn-00014010,usr71922,MCH6703,2026-01-31 08:39:15,01/02/2026 08:39 AM,"1,883.55",unauth txn,complaint received after multiple failed attempts.,WIP,,High,ivr
CBK0001489,TXN00014835,USR25333,mch5151,2026/02/25,28/02/2026 08:34 AM,2565.94,unauthorized_transaction,Customer says amount was debited twice.,Pending Bank,,M,IVR
CBK0002698,TXN00019768,USR 65106,MCH2472,2026/03/29,2026/03/31,537.48,UNAUTHORISED,User claims account was compromised before transaction.,Resolved,23/04/2026 04:54 PM,H,Branch
CBK0002529,TXN00012156,USR45756,MCH6446,2026/02/04,09/02/2026 02:09 PM,-1477.28,customer issue,Complaint received after multiple failed attempts.,REJECTED,,M,CHATBOT
CBK0001652,TXN00018423,usr_89267,MCH7879,03-Feb-2026,08/02/2026 04:45 PM,"Rs. 1,074",merchant service issue,User reports money deducted but merchant denies receiving payment.,IN_PROGRESS,20-Feb-2026,H,IVR
CBK0001924,TXN00005199,USR-42019,MCH3162,1767947560,11/01/2026,2351.11,unauthorized_transaction,payment made to unknown merchant as per customer statement.,Resolved,12/01/2026 09:32 PM,Low,ivr
CBK0001178,TXN00014094,usr27804,MCH3932,2026-02-27 01:30:01,,-2999.91,incorrect amount,merchant service was not delivered after payment.,OPEN,2026-03-20 12:30:01,M,CHATBOT
CBK0002203,TXN00005966,USR-98685,MCH9257,22/02/2026,1772188189,"₹8,500.66",ATO,Customer says transaction was not authorized. details missing,RESOLVED,29-Mar-2026,MEDIUM,Email
CBK0001473,TXN00001160,USR20984,MCH6953,02/01/2026,02/01/2026,2273.54,charged twice,customer complaint text unclear due to poor call center notes.,PENDING_BANK,01-11-2026,P4,Email
CBK0001769,TXN00001679,USR43379,MCH9176,21-Feb-2026,24/02/2026 11:40 AM,"Rs. 3,976",customer issue,Suspicious high-value payment disputed by customer.,RESOLVED,06-Mar-2026,Medium,CHATBOT
CBK0001563,TXN00004035,USR 38725,MCH4473,08/01/2026 04:46 AM,13-Jan-2026,"INR 4,064.18",charged twice,User claims account was compromised before transaction.,Closed,02-08-2026,M,IVR
CBK0000763,TXN00005691,USR98061,MCH-6850,11-Feb-2026,2026-02-14 22:00:46,,extra amount deducted,Suspicious high-value payment disputed by customer.,Pending Bank,03-10-2026,High,Email
CBK0001306,TXN00000143,USR63816,MCH4399,15/03/2026,1774514356,Rs. 449,extra amount deducted,User says UPI PIN was not entered by them.,PENDING_BANK,07-Apr-2026,Medium,Call Center
CBK0002421,TXN00008235,USR71538,MCH4564,1774366072,26/03/2026,"Rs. 1,302",Customer Dispute,Customer complaint text unclear due to poor call center notes. call dropped,REJECTED,07/04/2026 04:27 PM,P3,Branch
CBK0001918,TXN00006549,usr90740,MCH2943,05/02/2026 01:21 AM,10-Feb-2026,₹905.53,complaint,User says UPI PIN was not entered by them.,REJECTED,02-Mar-2026,L,IVR
CBK0001928,TXN00018064,USR 85507,MCH2857,2026-01-02 01:25:56,09/01/2026 05:25 AM,Rs. 590,complaint,Customer says transaction was not authorized.,RESOLVED,01-30-2026,P3,Email
CBK0001721,txn-00013741,USR65211,MCH5954,2026/02/08,14/02/2026 12:34 AM,1756.23,Merchant Not Delivered,Complaint received after multiple failed attempts.,Closed,11/03/2026 12:34 AM,High,Branch
CBK0000372,TXN00010170,USR38969,MCH7294,2026-01-03 19:40:32,01-18-2026,,Customer Dispute,Payment made to unknown merchant as per customer statement.,Resolved,,Medium,App
CBK0001619,TXN00007989,USR21845,mch1998,17/02/2026,17-Feb-2026,1245.09,amount mismatch,Customer complaint text unclear due to poor call center notes.,Closed,23/02/2026 10:05 PM,Medium,CHATBOT
CBK0000139,TXN34566,USR29306,MCH-4355,2026-01-13 06:24:38,2026/01/15,"Rs. 2,696",DUP_DEBIT,User says UPI PIN was not entered by them.,REJECTED,,L,ivr
CBK0001893,TXN00018872,USR67363,mch2594,2026/01/31,2026/02/02,"4,001.57",unauth txn,User reports money deducted but merchant denies receiving payment.,REJECTED,,P3,IVR
CBK0001686,TXN00003833,21384,MCH4729,2026-03-18 10:00:38,03-22-2026,"INR 1,688.18",Customer Dispute,Customer says transaction was not authorized.,Open,17-Apr-2026,Medium,ivr
CBK0000868,TXN00017012,USR 26098,MCH2383,1770506573,09/02/2026,990.42,service failed,customer says amount was debited twice.,RESOLVED,,Medium,ivr
CBK0002309,TXN00012387,USR18453,MCH-5452,03-02-2026,07/03/2026,-2462.0,DUP_DEBIT,Customer complaint text unclear due to poor call center notes. NA,Rejected,,Medium,CHATBOT
CBK0000116,TXN00008116,USR77356,mch8789,02-13-2026,19/02/2026,841.93,UNAUTHORISED,Suspicious high-value payment disputed by customer.,CLOSED,16-Mar-2026,Low,IVR
CBK0000093,TXN00009196,USR28608,MCH-7127,20/01/2026 06:00 PM,22-Jan-2026,,Service Not Provided,Suspicious high-value payment disputed by customer.,Pending Bank,1770465643,MEDIUM,Email
CBK0000064,TXN00019898,USR48525,MCH5257,13/03/2026 04:30 AM,15/03/2026 08:30 PM,INR 861.86,amount mismatch,Suspicious high-value payment disputed by customer.,CLOSED,2026-04-03 20:30:01,MEDIUM,Email
CBK0002119,TXN00005222,USR53942,MCH6399,1768987009,29/01/2026,"1,345.55",Account Takeover,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Rejected,,P4,IVR
CBK0002412,TXN00003020,USR 96958,MCH8779,14-Mar-2026,17-Mar-2026,2521.22,DUP_DEBIT,User claims account was compromised before transaction.,CLOSED,2026-03-18 20:13:34,LOW,Email
CBK0000149,TXN00015300,USR25559,mch8125,24-Mar-2026,,INR 753.90,account hacked,Merchant service was not delivered after payment.,In Progress,,Medium,App
CBK0002702,TXN00010278,USR59665,MCH8977,10/03/2026,1773640627,-1779.15,Unauthorized Transaction,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,CLOSED,01/04/2026 05:57 AM,High,IVR
CBK0002747,TXN00010095,usr18347,MCH9442,2026/03/24,,"₹1,820.01",Duplicate Debit,Merchant service was not delivered after payment.,Resolved,30-Mar-2026,Low,Email
CBK0002394,TXN00001169,USR60198,mch6518,2026/02/27,03-03-2026,10453.78,extra amount deducted,Customer says transaction was not authorized.,WIP,16/03/2026,M,CHATBOT
CBK0001574,TXN00019043,USR90528,mch6885,17-Jan-2026,22/01/2026 11:10 PM,Rs. 215,FRAUD,user reports money deducted but merchant denies receiving payment.,PENDING_BANK,02-10-2026,H,Branch
CBK0002307,TXN36574,USR15565,MCH4590,08/02/2026,09-Feb-2026,INR 676.79,Fraud Suspected,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,Resolved,15/02/2026 12:46 PM,P3,Call Center
CBK0000816,txn-00014266,USR92332,MCH2146,21/03/2026 11:09 AM,21-Mar-2026,,Customer Dispute,Customer complaint text unclear due to poor call center notes. details missing,Pending Bank,2026/03/25,Medium,Branch
CBK0001321,TXN00019939,usr87558,MCH3588,2026/02/19,20/02/2026,"₹1,954.14",Merchant Not Delivered,User claims account was compromised before transaction. call dropped,RESOLVED,09/03/2026,P3,Email
